label,shoulder_tilt_degrees,head_forward_ratio,head_drop_ratio,ear_forward_ratio,side_lean_ratio,hunch_ratio,nose_to_shoulder_y_ratio,ear_to_shoulder_y_ratio,neck_torso_angle,shoulder_width,torso_height,hips_visible
hunched_back,2.5552309317847914,0.20622696907232638,0.6746527656780402,0.5601256525439808,0.46380059911510374,2.000542254393589,-0.2946527656780402,0.12528734542244352,74.97559855228849,0.30537907218673616,0.10801599403543916,1.0
hunched_back,1.7791585972645407,0.4445153096382754,0.7536648569773347,0.7110464704466016,0.3973135473122594,2.015345575252957,-0.37366485697733465,0.09638737119362843,74.30944911361692,0.29982822382901453,0.094487730430638,1.0
hunched_back,3.692187065502992,0.5066490644762855,1.2152488233997047,0.7125000879976844,0.41821449609970895,2.7383018106772172,-0.8352488233997046,-0.30982853586034015,41.77641851952522,0.3011785422542948,0.09038139782996489,1.0
hunched_back,4.803131467715502,0.49350893630248704,1.6530088601526796,0.6641028341431561,0.44116261153188335,3.302393864638378,-1.2730088601526797,-0.7229566766325153,16.39227609127297,0.3019638133035984,0.086571439188504,1.0
hunched_back,8.180384297383625,0.8153748501996778,2.0572325194390744,0.7786272603765987,0.39037708128898646,3.3624476294262333,-1.6772325194390743,-1.0458339198588682,13.689856675819502,0.3072140399347196,0.06839295924394447,1.0
hunched_back,8.11922546459985,0.7464436267306233,2.0473953888280554,0.5954790346950468,0.3955914885160065,3.51670824588295,-1.6673953888280555,-1.0292831141531282,6.7481289352672515,0.30593994171210404,0.06912474782408444,1.0
hunched_back,9.574845816032877,0.669439186450182,2.08570044149002,0.4993719169430279,0.3549930225963601,3.6002836072124254,-1.7057004414900203,-1.1332853126983609,2.9872376754408783,0.2999703842221403,0.06373027644625717,1.0
hunched_back,10.86228295310076,0.6018298731102418,1.8597996401735237,0.30442151024975866,0.3289601271108568,3.6365907221954843,-1.4797996401735238,-0.9451994500469728,1.3534175012032064,0.3032621162842912,0.07073972032526046,1.0
hunched_back,10.442657429360025,0.5865958703841933,2.3190611652871334,0.2725746334939153,0.3062193956487951,3.5332334595257064,-1.9390611652871335,-1.3016712938032486,6.004494321343198,0.3080201290042724,0.05810475285646546,1.0
hunched_back,10.406422826096815,0.3295288244038756,2.1345295329669844,0.06073795654759445,0.2771570369477616,3.3787896013331373,-1.7545295329669846,-1.1085475660983564,12.954467940008815,0.309072786290016,0.07088790047554583,1.0
hunched_back,8.523993595681844,0.37455541346844173,2.507702544854542,0.0775681276510703,0.30330486919585964,3.3463025411392406,-2.127702544854542,-1.3703177520791285,14.416385648734167,0.3069035310785886,0.0558790223880702,1.0
hunched_back,6.5569498754463496,0.3412911062053852,2.926835202585695,0.03488808241277502,0.3953676901838355,3.174563927017157,-2.546835202585695,-1.7466581552176108,22.14462328422794,0.3056323719274577,0.04471250752784695,1.0
hunched_back,6.881876880605375,0.3183616400601269,2.7431825099323897,0.05166583831179707,0.3665146129639017,3.230175064052226,-2.3631825099323898,-1.5920764189843928,19.64212211764983,0.30603969261161185,0.047317665542382044,1.0
hunched_back,7.174070277295328,0.20623944890700363,2.733571080252429,0.008439506763325888,0.35598305677828546,3.210017604396334,-2.3535710802524292,-1.5880030373484906,20.549207802164982,0.3059126960318156,0.04866091720453897,1.0
hunched_back,7.841762715346675,0.23016992673463307,2.579348304280092,0.01321825679264118,0.3423225641906001,3.2331872789885363,-2.1993483042800923,-1.4795416287106196,19.506572445515886,0.30647147711526085,0.05143889586660417,1.0
hunched_back,8.073984322977651,0.317235713237517,2.2778422150613173,0.04429973980263763,0.30086543909865154,3.322587605644505,-1.8978422150613175,-1.2522649157645935,15.483557745997269,0.3070795346047989,0.05828692391683001,1.0
hunched_back,8.54270251559177,0.315035307791777,2.2569802487541857,0.039130147242391146,0.27933653956418314,3.3466861223191255,-1.8769802487541856,-1.2304436743167984,14.399124495639349,0.3067493959202962,0.059451429971396255,1.0
hunched_back,8.484575994041677,0.32993505134243606,2.33388126858786,0.04406376520495269,0.2694958498003269,3.362107138461095,-1.9538812685878597,-1.3082402416388097,13.705178769250734,0.3063250338117545,0.0594027351229326,1.0
hunched_back,9.052467204508929,0.30683019317875565,2.2538560426387857,0.04177555172487466,0.2525368631912729,3.383404413770296,-1.8738560426387858,-1.2721187112094479,12.746801380336676,0.3069180751544913,0.06406291098682634,1.0
hunched_back,8.939641010402056,0.3605027039571452,2.243212920690854,0.05567466811625862,0.24919054266763524,3.402308243582055,-1.863212920690854,-1.2582823476089593,11.896129038807523,0.3071443395954786,0.06472294715244742,1.0
hunched_back,8.589778514454906,0.24325627783445722,2.001508297535918,0.03564595476833575,0.27986341657126096,3.347584771149108,-1.621508297535918,-1.0783003844217336,14.358685298290139,0.30181199582846013,0.07362338202778006,1.0
hunched_back,9.225568658147324,0.20760235031678947,1.5852709374322873,0.04371679937902678,0.2496771790261407,3.4241584568927044,-1.2052709374322872,-0.7055595468635028,10.91286943982831,0.3038146490237011,0.08535139652235503,1.0
hunched_back,8.169287617076037,0.2256469764836525,1.4172229152127778,0.00024925062865835623,0.3504266087354408,3.2114171524611987,-1.0372229152127779,-0.5253753634252116,20.486228139246066,0.3040895947132192,0.062354551356044785,1.0
hunched_back,4.277024806527777,0.20605700954692635,0.6082842953021715,0.10718463019421658,0.29504816042633136,1.5311242751393286,-0.22828429530217154,0.04607194301618791,96.09940761873021,0.3013562788013889,0.07259077375400805,1.0
hunched_back,5.539367077879916,0.08383198116988978,0.7544007395804361,0.152300787828217,0.20459939075092137,1.8129979391829232,-0.37440073958043607,0.01391712214725762,83.41509273676846,0.30791802342630814,0.06829451564138578,1.0
hunched_back,6.877961429835807,0.09439392228739062,1.1565740699870415,0.07334812152360201,0.18669287926424982,3.5863522244516375,-0.7765740699870415,-0.2862112649687022,3.614149899676316,0.30910731095233424,0.08962805666267457,1.0
hunched_back,7.627693604068639,0.17116488269220467,1.176575440434426,0.2305338774372281,0.4343863081209252,2.4033994859792265,-0.796575440434426,-0.3821487191068956,56.84702313093481,0.29120251979051914,0.09693313639289705,1.0
hunched_back,8.674542483932754,0.10378781888444781,0.9276871143187907,0.18271537111950722,0.4102271197565351,2.1402923769709217,-0.5476871143187907,-0.1861420396634615,68.68684303630853,0.29474291807735453,0.09734471746567616,1.0
hunched_back,8.797208806916046,0.06353654696163134,0.925628860682052,0.14473447693446523,0.40832157269683095,2.1703527403872314,-0.545628860682052,-0.15393971108126311,67.33412668257459,0.2993124674366854,0.09675451795014973,1.0
hunched_back,9.393326555989859,0.04099195188165655,1.4575914345359102,0.08378848221786725,0.41473176749763746,2.94315966666233,-1.0775914345359103,-0.5920326687852427,32.557815000195134,0.3018693684766248,0.0943854006188532,1.0
hunched_back,7.782381148286447,0.006571148739588463,0.09140984997047602,0.012201179193031616,0.039029816986558025,0.09140984997047602,0.288590150029524,0.25530212052129203,175.0270393373803,0.31892497722624413,0.4375399265402809,1.0
hunched_back,8.50285790944136,0.005210355825390678,0.09414167949600832,0.01130541811878019,0.040067304225629825,0.09414167949600832,0.2858583205039917,0.2517154481377585,175.13207297180992,0.32026441292374463,0.43499088743875775,1.0
hunched_back,8.655188922071716,0.003044004135907044,0.10137394905634534,0.011474322771410151,0.04122728790810627,0.10137394905634534,0.27862605094365467,0.24885838262413532,174.99726573825743,0.32142189994858555,0.4350298516561814,1.0
hunched_back,8.801978774108449,0.005671636484425002,0.10398781891198916,0.013148843572815679,0.042738963416221104,0.10398781891198916,0.27601218108801084,0.24582073465456128,174.48868334089414,0.3225947285134143,0.4332185364729266,1.0
hunched_back,8.630516917210997,0.03739234702393928,0.11162477525864489,0.0036716575508252396,0.0441367511393907,0.11162477525864489,0.2683752247413551,0.2402495953653673,178.34589353219417,0.32477812721764426,0.4337902483029556,1.0
hunched_back,8.558217158430097,0.030077274466726266,0.10619315916524713,0.0016460130058741156,0.04497337594732561,0.10619315916524713,0.2738068408347529,0.24300403984679975,177.81043889530366,0.3252724038284664,0.43087530440257443,1.0
hunched_back,8.78990537648545,0.02307465933732974,0.10370915800364372,4.9254721929829244e-05,0.04457229281874422,0.10370915800364372,0.2762908419963563,0.2447929713086391,177.43382091196898,0.3254708055062373,0.43012578484431657,1.0
hunched_back,8.342685259075154,0.023263697812079282,0.13841497111710813,0.0031618901340799855,0.04060516633574659,0.13841497111710813,0.24158502888289188,0.22432948929601185,178.4803774034894,0.3219217223715781,0.4385821670023668,1.0
hunched_back,8.78575636038505,0.009361293220840667,0.12569881674992567,0.0008274508158733926,0.04222711091623379,0.12569881674992567,0.25430118325007434,0.23213005175305215,177.78408083728831,0.3230502812514375,0.43586461303361307,1.0
hunched_back,9.372034166529119,0.028519529925179723,0.11830646518066956,0.011140660961289775,0.042180574400712864,0.11830646518066956,0.26169353481933044,0.23781940914261535,174.9004512480825,0.32340923174730757,0.4338053842255951,1.0
hunched_back,9.79587728870041,0.05030392339495911,0.107264245498577,0.014348705609860483,0.043208405338358645,0.107264245498577,0.272735754501423,0.2435813987432766,174.1523299338742,0.3245537217011968,0.43234102435798843,1.0
hunched_back,3.2283107775171516,0.13066470319790377,0.4333268211622201,0.2092834468213508,0.10979986172551534,0.8847310447772704,-0.053326821162220116,0.18509898411860015,125.18710298502283,0.34777313550665784,0.16461651067232494,1.0
hunched_back,3.3217229476813372,0.14969328450754385,0.4713448689083233,0.21238768761990495,0.10001174724956857,1.0506060423110206,-0.09134486890832325,0.14037692445981442,117.72272809600408,0.3418329815434678,0.15081254508323153,1.0
hunched_back,6.860935489994347,0.20505758659458723,0.4528285178154313,0.22995138018770073,0.11733577990996541,1.0598566774380616,-0.07282851781543129,0.1553660061278807,117.30644951528723,0.33781893570717697,0.12562274184182814,1.0
hunched_back,6.417668343605868,0.2268573455224808,0.9952488137574717,0.20015897645048758,0.10220721895909894,2.803231852244219,-0.6152488137574716,-0.20211890471478994,38.85456664901015,0.3206937739356108,0.1301390366171794,1.0
hunched_back,2.2010647724634396,0.2978446659014024,1.375278627775042,0.22011251119253283,0.1317502262135413,3.3157429017151805,-0.9952786277750418,-0.5095693446631637,15.791569422816886,0.3173489990073019,0.09679774863893997,1.0
hunched_back,2.732480689675697,0.3568070294748672,1.4092569562526793,0.2626122138754745,0.03349899067906703,3.1083407004027412,-1.0292569562526794,-0.5144200932824251,25.12466848187664,0.3058396609077284,0.10306242725285923,1.0
hunched_back,3.248112514334906,0.33220830383685046,1.3606897658038868,0.22779485511447592,0.04644448234669424,3.1799180240244644,-0.9806897658038868,-0.49833464306208286,21.903688918899103,0.30801802524102434,0.10888436256264437,1.0
hunched_back,3.7476390828773845,0.3277114818475237,1.441521257324614,0.18498903281371906,0.006654356657660259,3.261746367223012,-1.0615212573246138,-0.5747894227483159,18.221413474964468,0.31381914671235095,0.11127910508584817,1.0
hunched_back,6.3177387139171515,0.3926957714642845,1.2518363087223592,0.21400608010727992,0.03338354401354804,2.9864922033988575,-0.8718363087223591,-0.39097499828257504,30.60785084705143,0.3187885637044557,0.10198054532098401,1.0
hunched_back,6.192589379246499,0.37831196342481166,1.399447029912173,0.2003186632600989,0.045511713021333715,3.1423384640860332,-1.0194470299121732,-0.5222228132880444,23.594769116128496,0.3192835861464043,0.104045790977635,1.0
hunched_back,5.892678645659885,0.4575932634111326,1.5227279449332771,0.26672024516213183,0.0976381791317473,3.0359486419132797,-1.142727944933277,-0.6351499533992886,28.38231111390241,0.3222454561725438,0.09929251305597755,1.0
hunched_back,3.751068047166882,0.43134811020493785,1.5605724745458343,0.2588777547370153,0.09046383782011361,3.055717628392699,-1.1805724745458344,-0.6311334197483404,27.492706722328556,0.32150921873157046,0.09996676142336346,1.0
hunched_back,2.604640263573259,0.2833312799666512,1.6986645205343343,0.19545162322552723,0.06593740757579322,3.2669781134883156,-1.3186645205343341,-0.7721165708786965,17.985984893025805,0.3177826714857108,0.09592632433395225,1.0
hunched_back,7.736495340911034,0.3455014913074447,0.7809453562448354,0.22572911620995997,0.07582096034530292,1.8438987155091555,-0.4009453562448354,-0.04931528852058982,82.024557802088,0.3189646142940459,0.12139669162601495,1.0
hunched_back,6.027490585881566,0.29037023516730204,0.64004127849619,0.20215903065988378,0.06295307150223337,1.2343118956332368,-0.2600412784961899,0.057382991412329644,109.45596469650434,0.3177351297641482,0.1347131209903903,1.0
hunched_back,13.02194629336779,0.18178879310167292,0.2620125790862024,0.02868279892611926,0.14088793971124608,0.2620125790862024,0.11798742091379759,0.22349984521475133,164.58770261716978,0.3388262783729139,0.15668590180618414,1.0
hunched_back,11.366817786976071,0.19910241849915417,0.4978418319509907,0.07611664545965312,0.13999145953377798,0.7745169052847611,-0.11784183195099068,0.08511416842789145,130.14673926218575,0.33413845516670104,0.15069801053898457,1.0
